"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL","Android app link","iOS app link","iOS app store ID","Formatted price","Formatted sale price"
"JI3198_4_CNF","","Samba xlg","http://ballzy.eu/et/product/samba-xlg-ji3198-4-cnf","https://o.cropink.com/i/p-i/09aec6d4-abde-4480-a361-f55d4132b6fa","","<html><body><p> vii oma stiil uutesse kohtadesse koos adidas´i samba xlg-ga. see on täiustatud kõrgekvaliteedilise mokkamoe ja kummipinnaga, millel on peenelt tekstureeritud külgmised küljed ja mitmekülgne muster, ning pakub geniaalset segu sportlikust elegantsusest ja juhuslikust lahedusest. ikooniline tikitud kannalapp sobib kokku hammastatud 3 triibu materjaliga, samal ajal kui soonikuga vormitud keel on jalapealsel sama mugav kui kunagi varem. suurte tähtedega samba-märgistus küljel annab kõ Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","79.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"JP1001_S_CNF","","3-stripes hoody","http://ballzy.eu/et/product/3-stripes-hoody-jp1001-s-cnf","https://o.cropink.com/i/p-i/6368e4e3-306f-4a0a-b5ec-c67e88e72434","","<html><body><p> võta omaks ikooniline arhailine välimus adidas adicolor classics 3-stripes kapuutsiga. see ajatu tükk on pehme fliisist kangast ja tavalise istuvusega, mistõttu sobib see ideaalselt igapäevaseks vabaaja kandmiseks. tikitud trefoil-logo ja 3-stripes mõlemal varrukal lisavad stiili, mis jääb klassikalise disaini juurde. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Hoodies","69.00 EUR","","adidas Originals;Green;Lifestyle;in stock;No;adidas Originals;Male","","","","","","","","",""
"JP9998_4_CNF","","Campus 00s","http://ballzy.eu/et/product/campus-00s-jp9998-4-cnf","https://o.cropink.com/i/p-i/8f94eb6b-d7b8-467a-8f27-fd088384d4d0","","<html><body><p> madala lõikega adidas campus 00s on inspireeritud 80ndate ikoonist ja uuendatud tänapäevaks. minimaalsete õmblustega siledast nahast pealne loob lihtsa, kuid silmatorkava profiili, samal ajal kui kummi kummist välistald on kalasäärega, mis hoiab sind maas. kuldse kirjaga bränding lisab stiilse puudutuse, samas kui tekstiilvooder teeb nende jalga laskmise rõõmsaks. mitmekülgsed ja igale riietusele sobivad kingad, mis ühendavad endas disain ja moodsa stiili, et saada ajatu paar, mi Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","77.00 EUR","adidas Originals;White;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"JQ7783_4_CNF","","Campus 00s w","http://ballzy.eu/et/product/campus-00s-w-jq7783-4-cnf","https://o.cropink.com/i/p-i/7125075f-ddbd-43e0-aad5-7f2e559285b6","","<html><body><p> proportsioonid on muutumas ja isiklik stiil valitseb. uue perspektiiviga meie campus 80s´ile näitavad need adidas´i trennid julget lihtsust oma parimas vormis puhta mokkamoe pealse ja klassikaliste kontrastsete 3 triibuga. uuendatud proportsioonid, mis on inspireeritud 2000ndate rulaajastust, toovad sinu igapäevastesse stiilidesse autentse, enesemääratletud meeleolu. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","79.00 EUR","adidas Originals;Red;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"JQ7784_4_CNF","","Campus 00s w","http://ballzy.eu/et/product/campus-00s-w-jq7784-4-cnf","https://o.cropink.com/i/p-i/f5e644d3-f4f1-4590-a49d-22499b3b32f8","","<html><body><p> proportsioonid on muutumas ja isiklik stiil valitseb. uue perspektiiviga meie campus 80s´ile näitavad need adidas´i trennid julget lihtsust oma parimas vormis puhta mokkamoe pealse ja klassikaliste kontrastsete 3 triibuga. uuendatud proportsioonid, mis on inspireeritud 2000ndate rulaajastust, toovad sinu igapäevastesse stiilidesse autentse, enesemääratletud meeleolu. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"JQ8898_7.5_CNF","","A.e 1 low","http://ballzy.eu/et/product/a-e-1-low-jq8898-7-5-cnf","https://o.cropink.com/i/p-i/f3379be7-4193-41cf-99f7-c00f17033b29","","<html><body><p> pitsid on ühe mängude tõusva superstaari stiilis. need adidas basketballi ja anthony edwardsi allkirjastatud trennid on loodud sertifitseeritud ämbrite hankijatele. kombineeritud boost ja lightstrike-välipõhi on ülikerge ja lisab sinu kõige plahvatuslikumatele liigutustele silmapaistvat energiavõitu. kummist välistald annab sulle kogu vajaliku toetuse, et rünnata korvi, samas kui anthony edwards´i signatuurne bränding täiendab välimust. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","124.00 EUR","","adidas Performance;Multicolored;Basketball;in stock;No;adidas Performance;Male","","","","","","","","",""
"LAH51004_DUS_OSZ_CNF","","6 panel classic hat v 2.0","http://ballzy.eu/et/product/6-panel-classic-hat-v-2-0-lah51004-dus-osz-cnf","https://o.cropink.com/i/p-i/e3de5db6-fa6d-4741-83c2-009f4b376cc6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Hats","29.00 EUR","","New Balance;Blue;Lifestyle;in stock;No;New Balance;Male|Female","","","","","","","","",""
"M1000BW_4.5_CNF","","New balance m1000","http://ballzy.eu/et/product/new-balance-m1000-m1000bw-4-5-cnf","https://o.cropink.com/i/p-i/56760edf-4395-4939-8a3c-cf1626bb5dbe","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","179.00 EUR","139.00 EUR","New Balance;Gray;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"M1000LA_4.5_CNF","","New balance m1000","http://ballzy.eu/et/product/new-balance-m1000-m1000la-4-5-cnf","https://o.cropink.com/i/p-i/78f30c05-54a1-4121-90b8-a55951944405","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","179.00 EUR","109.00 EUR","New Balance;Black;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"M1000NBB_5_CNF","","New balance m1000","http://ballzy.eu/et/product/new-balance-m1000-m1000nbb-5-cnf","https://o.cropink.com/i/p-i/39b852a0-99b7-42de-a0cd-f49292084ad7","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","179.00 EUR","101.00 EUR","New Balance;Black;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"U1906WFA_4.5_CNF","","New balance 1906w","http://ballzy.eu/et/product/new-balance-1906w-u1906wfa-4-5-cnf","https://o.cropink.com/i/p-i/c86b6df8-dbcc-4d49-94cb-69ce9bfc383c","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","129.00 EUR","New Balance;Purple;Lifestyle;in stock;Yes;New Balance;Female","","","","","","","","",""
"U1906WFB_4.5_CNF","","New balance 1906w","http://ballzy.eu/et/product/new-balance-1906w-u1906wfb-4-5-cnf","https://o.cropink.com/i/p-i/91ea2a8d-8da7-4a2e-b4db-64b57578c401","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","129.00 EUR","New Balance;Green;Lifestyle;in stock;Yes;New Balance;Female","","","","","","","","",""
"U1906WFC_5_CNF","","New balance 1906w","http://ballzy.eu/et/product/new-balance-1906w-u1906wfc-5-cnf","https://o.cropink.com/i/p-i/89f7c7cb-9678-4fbd-ad9d-7c61f199d03f","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","159.00 EUR","New Balance;White;Lifestyle;in stock;Yes;New Balance;Female","","","","","","","","",""
"U740WN2_5_CNF","","New balance 740","http://ballzy.eu/et/product/new-balance-740-u740wn2-5-cnf","https://o.cropink.com/i/p-i/6cc36f05-bbbd-4b4a-b6c0-2eb6f98eeb06","","<html><body><p>ajatu siluett ja pehme pehmendus võimaldavad sul läbida kiireid päevi võrratu mugavuse ja stiiliga.</p>aegumatu siluett ja pehme pehmendus võimaldavad sul läbida kiireid päevi võrratu mugavuse ja stiiliga.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","124.00 EUR","99.00 EUR","New Balance;Blue;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"AV3595_004_10_CNF","","Nike shox tl","http://ballzy.eu/et/product/nike-shox-tl-av3595-004-10-cnf","https://o.cropink.com/i/p-i/48a49c3c-53b2-4c85-9c89-e42d0e28b114","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","189.00 EUR","159.00 EUR","Nike;Orange;Lifestyle;in stock;Yes;Nike;Male|Female","","","","","","","","",""
"BQ6472_008_10_CNF","","Wmns air jordan 1 mid","http://ballzy.eu/et/product/wmns-air-jordan-1-mid-bq6472-008-10-cnf","https://o.cropink.com/i/p-i/dfc6bd4e-932e-48a5-9169-b9a8b476d067","","<html><body><p> pärismaine stiil, premium mugavus kursil ja väljaspool seda&hellip; air jordan 1 mid toob ikoonilise välimuse juurde täispika stiili ja esmaklassilise mugavuse. selle air-sole üksus pehmendab mängu kõvaplatsil, samas kui polsterdatud krae annab sulle toetava tunde&hellip; toote omadused: premium nahast ja sünteetilisest materjalist pealne pakub vastupidavust, mugavust ja tuge&hellip; air-sole üksus kannas pakub iseloomulikku pehmendust&hellip; kummist välistald pakub haarduvust e Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","89.00 EUR","Jordan;Gray;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"BQ6472_160_10_CNF","","Wmns air jordan 1 mid","http://ballzy.eu/et/product/wmns-air-jordan-1-mid-bq6472-160-10-cnf","https://o.cropink.com/i/p-i/b72fffa6-a6ca-4353-be54-d423f3b62595","","<html><body><p> pärismaine stiil, premium mugavus kursil ja väljaspool seda&hellip; air jordan 1 mid toob ikoonilise välimuse juurde täispika stiili ja esmaklassilise mugavuse. selle air-sole üksus pehmendab mängu kõvaplatsil, samas kui polsterdatud krae annab sulle toetava tunde&hellip; toote omadused: premium nahast ja sünteetilisest materjalist pealne pakub vastupidavust, mugavust ja tuge&hellip; air-sole üksus kannas pakub iseloomulikku pehmendust&hellip; kummist välistald pakub haarduvust e Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","97.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"DQ8423_608_4.5Y_CNF","","Air jordan 1 mid gs","http://ballzy.eu/et/product/air-jordan-1-mid-gs-dq8423-608-4-5y-cnf","https://o.cropink.com/i/p-i/eeb4e44d-1036-4695-9409-345a83682ca6","","<html><body><p> see aj1-i iteratsioon muudab mike´i esimese signatuurmudeli värskete värvide kombinatsiooniga. esmaklassilised materjalid, pehme pehmendus ja polsterdatud pahkluu krae pakuvad täielikku tuge ja tähistavad kinga, millest kõik algas&hellip; toote omadused: premium konstruktsioon pakub mugavust ja ikoonilist atraktiivsust&hellip; kapseldatud air-sole üksus kannas annab teile pehme pehmenduse&hellip; toote omaduste alapealkirjad: tootedetailid: cupsole konstruktsioon. polsterdatud kr Vaata lähemalt ballzy.eu.","Kids' Street Shoes","124.00 EUR","99.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"DZ1847_400_10_CNF","","W af1 shadow","http://ballzy.eu/et/product/w-af1-shadow-dz1847-400-10-cnf","https://o.cropink.com/i/p-i/d8e24b4e-2e8e-4386-a4b9-baf3b2c415dc","","<html><body><p> kõik, mida af1 puhul armastad, kuid kahekordistatult! air force 1 shadow paneb mängulise vindi korvpalli ikoonile, et tuua esile af1 dna parimad omadused. 2 silmapaari, 2 porilaua, 2 tagakülje ja 2 swoosh´i logoga saad mitmekihilise välimuse kahekordse kaubamärgiga&hellip; toote omadused: 2 silmapaari, 2 porilaua, 2 tagakülje ja 2 swoosh´i logot: nahk pealses vananeb pehmeks täiuslikkuseks&hellip; algselt jõudluskõrvade jaoks loodud nike air pehmendus pakub püsivat mugavust&helli Vaata lähemalt ballzy.eu.","Women's Street Shoes","139.00 EUR","119.00 EUR","Nike;Blue;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"FD7328_002_10_CNF","","Ja 2","http://ballzy.eu/et/product/ja-2-fd7328-002-10-cnf","https://o.cropink.com/i/p-i/7e575faa-acf6-40e7-9102-6e6b7fc18291","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FD7328_100_10_CNF","","Ja 2","http://ballzy.eu/et/product/ja-2-fd7328-100-10-cnf","https://o.cropink.com/i/p-i/d4948bcd-5188-457b-be81-e23b09a9bc17","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FD7328_701_10_CNF","","Ja 2","http://ballzy.eu/et/product/ja-2-fd7328-701-10-cnf","https://o.cropink.com/i/p-i/33ebf532-599b-45f9-8082-2bdea25fe63c","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FJ7791_101_10_CNF","","G.t. hustle academy","http://ballzy.eu/et/product/g-t-hustle-academy-fj7791-101-10-cnf","https://o.cropink.com/i/p-i/56225f4b-9b06-445c-8a4f-563cea50d3b4","","<html><body><p> g.t. hustle academy aitab sul olla kiire, kus iganes su järgmine mäng ka ei toimuks. täielik flyknit pealne töötab koos tundliku vahtmaterjaliga, et aidata sul end väljakul värskena tunda&hellip; toote omadused: täielik flyknit pealne tagab kerge hingavuse. polsterdatud kannakaelus aitab sinu achilleusel tunda end turvaliselt&hellip; paar üksteise peale laotud pehmet, tundlikku vahtmaterjali pakub sujuvat ja pehmet üleminekut, kui astud otsast otsani&hellip; välistald tagab vastu Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","119.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FJ7791_102_10_CNF","","G.t. hustle academy","http://ballzy.eu/et/product/g-t-hustle-academy-fj7791-102-10-cnf","https://o.cropink.com/i/p-i/e1e1e246-65e5-4491-ba72-1153120ef042","","<html><body><p> g.t. hustle academy aitab sul olla kiire, kus iganes su järgmine mäng ka ei toimuks. täielik flyknit pealne töötab koos tundliku vahtmaterjaliga, et aidata sul end väljakul värskena tunda&hellip; toote omadused: täielik flyknit pealne tagab kerge hingavuse. polsterdatud kannakaelus aitab sinu achilleusel tunda end turvaliselt&hellip; paar üksteise peale laotud pehmet, tundlikku vahtmaterjali pakub sujuvat ja pehmet üleminekut, kui astud otsast otsani&hellip; välistald tagab vastu Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","119.00 EUR","","Nike;White;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FJ7792_003_10_CNF","","Giannis freak 6","http://ballzy.eu/et/product/giannis-freak-6-fj7792-003-10-cnf","https://o.cropink.com/i/p-i/f4510b2c-b5b6-43f3-803b-d4f23c05cb78","","<html><body><p> giannis vajab kinga, et domineerida kaasaegses positsioonita mängus. sellepärast uuendasime giannis freak 6-i tõmbemustrit. heringbone´i välistald aitab tal peatuda, et teha kõiki neid mängu muutvaid mänguvõtteid. ja kui ta täidab statistikat, aitab air zoom pehmendus hoida teda värskena neli veerandit&hellip; toote omadused: me uuendasime tõmbemustrit giannise standarditele, andes sulle ja kreeka freakile parema väljakutunnetuse ja liikuvuse lõikamisel ja suurtel kiirustel liiku Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","149.00 EUR","","Nike;Red;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FJ9487_800_10_CNF","","Kd17","http://ballzy.eu/et/product/kd17-fj9487-800-10-cnf","https://o.cropink.com/i/p-i/6950a888-1346-4236-aaa4-0e5ce6937c09","","<html><body><p> kuigi kevin duranti staatus on juba tsementeeritud, ei saa tema hooperite hing rahuneda, kui ta ei ole väljakul, kus ta täiustab oma mänguoskust. pane tööd teha, et olla suur kd17, kinga jõusaalirottidele ja neile, kes nõuavad tagasi jooksmist. esijalgade air zoom-üksus tõhustab sinu esimest sammu. kombineerisime selle nike airi pehmendusega, et anda kütust kogu väljaku sprintidele ja kaitselistele peatustele, mis võivad mänge otsustada&hellip; toote omadused: suur esijalgade air Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","189.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FN4120_010_MISC_CNF","","Nk utility power bkpk - 2.0","http://ballzy.eu/et/product/nk-utility-power-bkpk-2-0-fn4120-010-misc-cnf","https://o.cropink.com/i/p-i/465b81ea-7faf-4828-93b2-5bf3ae48d1a1","","<html><body><p> teie elu ei ole ühemõõtmeline, seega ei tohiks ka teie kott olla ühemõõtmeline. hoidke oma tööelu ja mängimine lahus, kasutades eraldi sisemisi lahtreid sülearvuti, telefoni ja jalatsite jaoks. samuti on kolm välist lukuga välistaskut väikeste oluliste asjade jaoks, et hoida teid organiseerituna&hellip; tooteomadused: lukuga taskusse mahub kuni 16"" sülearvuti&hellip; pehmendusega selja- ja õlarihmad aitavad teil end mugavalt hoida&hellip; küljetaskud mahutavad veepudeli või muud  Vaata lähemalt ballzy.eu.","Kids' Backpacks","109.00 EUR","","Nike;Black;Basketball;in stock;No;Nike;Male|Female|Children","","","","","","","","",""
"FQ8714_002_10_CNF","","Air force 1 ´07 lv8","http://ballzy.eu/et/product/air-force-1-07-lv8-fq8714-002-10-cnf","https://o.cropink.com/i/p-i/4263dd2a-b299-463a-aaa0-52a090cb4ceb","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","149.00 EUR","109.00 EUR","Nike;Beež;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"FQ8714_004_10_CNF","","Air force 1 ´07 lv8","http://ballzy.eu/et/product/air-force-1-07-lv8-fq8714-004-10-cnf","https://o.cropink.com/i/p-i/94020ebb-8524-4cd0-b87a-b0216410dfcf","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","149.00 EUR","109.00 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"FV5953_800_10_CNF","","G.t. hustle 3","http://ballzy.eu/et/product/g-t-hustle-3-fv5953-800-10-cnf","https://o.cropink.com/i/p-i/2129d0ae-74ce-448e-9554-e8619e8e6f30","","<html><body><p> g.t. hustle 3 võib aidata teil areneda kriitilisel ajal. kahekordse air zoomi pehmendusega, mis pakub põrutavat hobujõudu, aitab see mängu jooksul energiat säästa. see on mõeldud neile, kes tahavad vastast üle elada ja jääda värskeks kuni lõpuvileeni. kes on järgmine? teie&hellip; toote omadused: mida tundlikumad on kingad, seda rohkem energiat saad iga sammuga tagasi. reaktiivsed kingad aitavad anda sulle veidi rohkem vedrustust, et saada mängust rohkem välja. esijala air zoom-ü Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","229.00 EUR","","Nike;Multicolored;Basketball;in stock;No;Nike;Male","","","","","","","","",""
"FZ3052_300_10_CNF","","Nike dunk low retro se","http://ballzy.eu/et/product/nike-dunk-low-retro-se-fz3052-300-10-cnf","https://o.cropink.com/i/p-i/f71b1a87-78be-4229-a802-0b14ed21d5f0","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","149.00 EUR","119.00 EUR","Nike;Green;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"HF3188_106_3.5Y_CNF","","Air jordan 1 low se gs","http://ballzy.eu/et/product/air-jordan-1-low-se-gs-hf3188-106-3-5y-cnf","https://o.cropink.com/i/p-i/1b7a2e9d-2011-42c5-b2d6-cab5e8deb0b7","","<html><body><p> see on klassikaline toss, mis on pisikeste mõõtmetega, kvaliteetsest nahast ja valmis täiendama iga riietust. me teame, et teie laps on staar, nii et miks mitte hankida 'neile mõned jalatsid, mis lasevad kogu maailmal seda teada?. toote omadused: nahast pealne pakub vastupidavust ja struktuuri&hellip; kummi välistallal annab väikestele jalgadele igapäevase haarduvuse&hellip; toote omaduste alapealkirjad: tootedetailid: klassikalised pitsid. wings logo kannal. mahatõmmatud swoosh  Vaata lähemalt ballzy.eu.","Kids' Street Shoes","109.00 EUR","69.00 EUR","Jordan;Multicolored;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"HF3216_102_10_CNF","","Air jordan 1 mid se","http://ballzy.eu/et/product/air-jordan-1-mid-se-hf3216-102-10-cnf","https://o.cropink.com/i/p-i/07ad0d0b-415c-496d-8303-f89e8ea5f597","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","169.00 EUR","104.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"HF5441_102_10_CNF","","Nike dunk low retro","http://ballzy.eu/et/product/nike-dunk-low-retro-hf5441-102-10-cnf","https://o.cropink.com/i/p-i/ebb4c617-28aa-4839-83c5-48c828ae51c7","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","129.00 EUR","94.00 EUR","Nike;Beež;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"HM4732_400_10_CNF","","Jordan spizike low","http://ballzy.eu/et/product/jordan-spizike-low-hm4732-400-10-cnf","https://o.cropink.com/i/p-i/9d588d81-080e-4c29-ad2c-e52a8f358a7c","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","199.00 EUR","169.00 EUR","Jordan;Blue;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"HM9451_600_7_CNF","","W air max 90 se","http://ballzy.eu/et/product/w-air-max-90-se-hm9451-600-7-cnf","https://o.cropink.com/i/p-i/f3668707-46fe-4d51-9d50-e247630d13ad","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","139.00 EUR","Nike;Red;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"HV2521_400_10_CNF","","Wmns nike p-6000","http://ballzy.eu/et/product/wmns-nike-p-6000-hv2521-400-10-cnf","https://o.cropink.com/i/p-i/77207bf8-eb20-460e-b40b-a93b0b6f22b9","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","109.00 EUR","Nike;Blue;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"HV5148_600_10_CNF","","Lebron xxii xmas","http://ballzy.eu/et/product/lebron-xxii-xmas-hv5148-600-10-cnf","https://o.cropink.com/i/p-i/e036812e-7db0-4c63-a2ff-b406e6981e2f","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","209.00 EUR","129.00 EUR","Nike;Red;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"HV6530_100_6.5_CNF","","Wmns air jordan 1 low","http://ballzy.eu/et/product/wmns-air-jordan-1-low-hv6530-100-6-5-cnf","https://o.cropink.com/i/p-i/76ed45a2-ab18-46a8-a685-aaed4c210819","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","139.00 EUR","89.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"IB3079_200_10_CNF","","Nike dunk low","http://ballzy.eu/et/product/nike-dunk-low-ib3079-200-10-cnf","https://o.cropink.com/i/p-i/876e5289-344e-4622-b658-e433cbe0a8d6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","139.00 EUR","99.00 EUR","Nike;Pruun;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"IB4466_025_10_CNF","","Wmns air jordan 4 rm","http://ballzy.eu/et/product/wmns-air-jordan-4-rm-ib4466-025-10-cnf","https://o.cropink.com/i/p-i/3447334a-4e80-46dc-9e29-64abf4bc09b1","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","109.00 EUR","Jordan;Multicolored;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"HV4861_600_10_CNF","","W air max dn","http://ballzy.eu/et/product/w-air-max-dn-hv4861-600-10-cnf","https://o.cropink.com/i/p-i/b8681e58-524a-4d13-841b-2b2c1561e9d2","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","189.00 EUR","109.00 EUR","Nike;Multicolored;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"U8040UOB_5_CNF","","New balance 8040","http://ballzy.eu/et/product/new-balance-8040-u8040uob-5-cnf","https://o.cropink.com/i/p-i/3ffda4fc-b5c9-459a-8609-ab188841e50d","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","69.00 EUR","New Balance;Black;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"31140101_8_CNF","","Mb.01 alien","http://ballzy.eu/et/product/mb-01-alien-31140101-8-cnf","https://o.cropink.com/i/p-i/c90d2def-42f1-44c1-99f8-cad948c5d1f1","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","149.00 EUR","","Puma;Green;Basketball;in stock;No;Puma;Male","","","","","","","","",""
"31158001_8_CNF","","Mb.01 tmnt baxter stockman","http://ballzy.eu/et/product/mb-01-tmnt-baxter-stockman-31158001-8-cnf","https://o.cropink.com/i/p-i/33ad5db1-0351-4621-92cb-de0aaebca731","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","149.00 EUR","","Puma;Black;Basketball;in stock;No;Puma;Male","","","","","","","","",""
"31160701_8_CNF","","All-pro nitro","http://ballzy.eu/et/product/all-pro-nitro-31160701-8-cnf","https://o.cropink.com/i/p-i/e84f8eab-7927-4d13-8feb-5d632c571e73","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","","Puma;Pink;Basketball;in stock;No;Puma;Male","","","","","","","","",""
"31205501_8_CNF","","Mb.04 tmnt r &amp;d fluro","http://ballzy.eu/et/product/mb-04-tmnt-r-d-fluro-31205501-8-cnf","https://o.cropink.com/i/p-i/1f6c939f-1cd0-4f2a-95e5-d3754d8d94da","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","","Puma;Multicolored;Basketball;in stock;No;Puma;Male","","","","","","","","",""
"40134802_4_CNF","","Suede xl","http://ballzy.eu/et/product/suede-xl-40134802-4-cnf","https://o.cropink.com/i/p-i/94c12846-7b69-487a-8169-ad3a79f44962","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","109.00 EUR","","Puma;Beež;Lifestyle;in stock;No;Puma;Male|Female","","","","","","","","",""
"63067101_S_CNF","","Spicy dylan tee","http://ballzy.eu/et/product/spicy-dylan-tee-63067101-s-cnf","https://o.cropink.com/i/p-i/1ab43bd7-61cf-45c4-89ec-10cd5e6e58f0","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Tees","39.00 EUR","","Puma;White;Lifestyle;in stock;No;Puma;Male","","","","","","","","",""
