g:id,g:title,g:description,g:link,g:image_link,g:availability,g:price,g:google_product_category,g:product_type,g:brand,g:condition,g:color,g:gtin,g:currency,g:size,g:age_group,g:gender,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,g:sale_price
HV9922_400_8_CNF,G.t. cut 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/g-t-cut-4-hv9922-400-8-cnf,https://o.cropink.com/i/p-i/6fc87232-4e37-41e4-86f2-55bb693e8056?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,229.00 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Blue,198726893607,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,No,Nike,Male,
I036504_3GD4J_L_CNF,Brandon short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/brandon-short-i036504-3gd4j-l-cnf,https://o.cropink.com/i/p-i/19d16359-4e5b-469d-b7c0-615847ae172a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,99.00 EUR,Women's Shorts,Women's Shorts,Carhartt WIP,new,Green,4068584447365,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,Carhartt WIP,Male|Female,
IB6377_600_8_CNF,Air max dn8 nrg,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/air-max-dn8-nrg-ib6377-600-8-cnf,https://o.cropink.com/i/p-i/4d823690-2ec3-4cd3-bae1-d359bb7d1aa6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,249.00 EUR,Men's Street Shoes,Men's Street Shoes,Nike,new,Pink,198487702613,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,Nike,Male,
IB9557_601_8.5_CNF,Lebron xxiii elite,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/lebron-xxiii-elite-ib9557-601-8-5-cnf,https://o.cropink.com/i/p-i/5ceade60-7e09-429f-83f4-2df55a14a53a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,279.00 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Pink,198726618583,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,No,Nike,Male,
IF0321_010_XS_CNF,W nsw pregame flc trouser,Premium fabric and intentional details give these trousers an elevated feel. smooth-on-both-sides fleece has a soft and structured feel while pleats in the front add that classic trouser detailing. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/w-nsw-pregame-flc-trouser-if0321-010-xs-cnf,https://o.cropink.com/i/p-i/34e8acd7-5194-4f6f-aca4-42d983e51cdd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,139.00 EUR,Women's Pants,Women's Pants,Nike,new,Black,198727300548,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,Nike,Female,
IF3110_100_S_CNF,M j sneaker gfx ss crew,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/m-j-sneaker-gfx-ss-crew-if3110-100-s-cnf,https://o.cropink.com/i/p-i/780c7231-36a4-4a5e-aca8-104922fc0ad6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,Men's Tees,Men's Tees,Jordan,new,White,198726809844,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,Jordan,Male,
IM0541_400_10_CNF,Kobe i protro,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/kobe-i-protro-im0541-400-10-cnf,https://o.cropink.com/i/p-i/caacc878-8922-4143-8561-953bba30c762?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,229.00 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Blue,198730669212,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,No,Nike,Male,
IM6639_600_4.5Y_CNF,Kobe viii gs,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/kobe-viii-gs-im6639-600-4-5y-cnf,https://o.cropink.com/i/p-i/0dc7cd95-5675-4526-a76c-cc3b035b9aae?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,134.00 EUR,Kids' Basketball Shoes,Kids' Basketball Shoes,Nike,new,Red,198728623769,EUR,Vaata lähemalt ballzy.eu,adult,female,Basketball,in stock,No,Nike,Female|Children,
IQ0275_030_5.5_CNF,Wmns air force 1 ´07,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/wmns-air-force-1-07-iq0275-030-5-5-cnf,https://o.cropink.com/i/p-i/7d8e38d1-bb45-4a17-a8b0-226d6180f27e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,149.00 EUR,Women's Street Shoes,Women's Street Shoes,Nike,new,Multicolored,198727562656,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,Nike,Female,
IQ1120_311_8_CNF,Nike p-6000,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/nike-p-6000-iq1120-311-8-cnf,https://o.cropink.com/i/p-i/0a25eaec-e74a-43fe-8fad-015aad98a4e5?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Men's Street Shoes,Men's Street Shoes,Nike,new,Green,198727644864,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,Nike,Male,
N1015091_058_07_CNF,Nike all court k bryant asg 2026,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/nike-all-court-k-bryant-asg-2026-n1015091-058-07-cnf,http://backend.ballzy.eu/media/catalog/product/n/i/nike-nike-all-court-k-bryant-asg-2026-multicolor-ialk.jpg?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,,,Nike,new,Multicolored,197774010981,EUR,Vaata lähemalt ballzy.eu,adult,male  ,,in stock,No,Nike,Male|Female|Children,
VN000HZBBLK1_34_32_CNF,Authentic chino relaxed pant,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/lv/product/authentic-chino-relaxed-pant-vn000hzbblk1-34-32-cnf,https://o.cropink.com/i/p-i/dc78e98a-7980-4371-930f-426deb87dc14?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,79.00 EUR,Men's Pants,Men's Pants,Vans,new,Black,197065840464,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Vans,Male,39.00 EUR
IH4123_4.5_CNF,Superstar ii w,"Discover our superstar ii shoes, reimagined for the modern streetwear enthusiast. with fresh attitude and new proportions, we retain the classic shell toe and serrated stripes.  crafted for a bold yet comfortable fit, these shoes are designed to make a statement. with a lace closure and rubber outsole, they offer a secure feel and reliable traction.   in pushing the boundaries of style and comfort, adidas remain dedicated to quality and detail. these shoes are no exception, showcasing our respec Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/superstar-ii-w-ih4123-4-5-cnf,https://o.cropink.com/i/p-i/f700b0d2-9eff-4e8b-9642-769dcb155b2d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,White,4068804352608,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
IH4124_4.5_CNF,Superstar ii w,"Discover our superstar ii shoes, reimagined for the modern streetwear enthusiast. with fresh attitude and new proportions, we retain the classic shell toe and serrated stripes.  crafted for a bold yet comfortable fit, these shoes are designed to make a statement. with a lace closure and rubber outsole, they offer a secure feel and reliable traction.   in pushing the boundaries of style and comfort, adidas remain dedicated to quality and detail. these shoes are no exception, showcasing our respec Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/superstar-ii-w-ih4124-4-5-cnf,https://o.cropink.com/i/p-i/c844e996-6b0f-4132-b54a-e1f761678550?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Black,4068804344856,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
IH6568_10_CNF,Handball spezial,"The handball spezial shoes are a time-honoured classic. originally designed for elite handball players, they’ve transcended their roots to become a staple of lifestyle footwear.  the low-profile build and spezial branding make these shoes instantly recognisable. vintage charm meets modern comfort in the soft rubber outsole, with a trefoil tread that pays homage to our rich adidas heritage.  a tumbled leather upper with nubuck overlays adds a touch of luxe to your look, while subtle details like  Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/handball-spezial-ih6568-10-cnf,https://o.cropink.com/i/p-i/5b49feef-2cbd-4ac9-98b7-2b24309958ba?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Men's Street Shoes,Men's Street Shoes,adidas Originals,new,Pruun,4068812923005,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male,
IH9661_10_CNF,Gazelle indoor,"The gazelle indoor shoes are a nod to the past with a modern twist. first crafted as an indoor alternative to the traditional gazelle, these shoes have become a staple in the adidas originals lineup.   built with a suede quarter and leather 3-stripes, these shoes offer a premium feel. the synthetic liner provides comfort, making them a reliable choice for everyday wear. the translucent gum sole, which wraps around the entire shoe, sets these shoes apart from the traditional gazelle.   whether in Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/gazelle-indoor-ih9661-10-cnf,https://o.cropink.com/i/p-i/09b94038-4cff-435b-a32f-1cdd045e84fb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Men's Street Shoes,Men's Street Shoes,adidas Originals,new,Red,4068812982040,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male,
IH9675_10_CNF,Gazelle indoor,"The gazelle indoor shoes are a nod to adidas heritage, blending classic design with modern flair. originally crafted as an indoor alternative, these shoes feature a translucent gum sole that wraps around the entire shoe, setting them apart from the traditional gazelle.    with a nubuck quarter, suede toe and heel tab, and leather stripes, these shoes have a premium look and feel. the synthetic leather lining provides plenty of comfort, while the gold branding details add a touch of elegance.     Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/gazelle-indoor-ih9675-10-cnf,https://o.cropink.com/i/p-i/24798e82-f28a-4d8b-bb36-7e5d1979f4fd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Men's Street Shoes,Men's Street Shoes,adidas Originals,new,Green,4068812953187,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male,
JI0189_4_CNF,Sl 72 og w,"When the adidas sl 72 og shoes debuted in the ´70s, they made waves in the industry for being the first running shoe with a nylon upper. this version continues the shoe´s legacy for the unexpected with the upper showcasing an allover leopard print in pony hair. the trainers feature a textured tongue and they´re retooled on a low-profile midsole and rubber outsole for a modern spin on the archival silhouette. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/sl-72-og-w-ji0189-4-cnf,https://o.cropink.com/i/p-i/61806029-f337-4760-b183-9e2b5a98a0fa?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4067892348630,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
JI2734_3.5_CNF,Samba og w,"The latest version of the iconic adidas samba og shoes is here to make a bit of a scene. that´s because they´re all about that bold, undeniable energy with a pony hair upper that goes the extra mile with leather details and colorful lining. originally designed in the 1950s as an indoor football shoe, these shoes have created a world of their own. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/samba-og-w-ji2734-3-5-cnf,https://o.cropink.com/i/p-i/272dcf26-ed17-445e-bba1-29b59e10d9af?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4067892065148,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
JQ4731_4_CNF,Superstar ii,"The iconic adidas superstar shoes are back. step into 50 years of sport and street style with these low top sneakers. a smooth leather upper and rubber shell toe evoke memories of basketball courts and city streets. the padded tongue and collar add comfort for all-day wear while the textured rubber outsole provides grip. whether you´re shooting hoops or hitting the town, the adidas superstar shoes have the versatility and retro appeal to take you there in classic style. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/superstar-ii-jq4731-4-cnf,https://o.cropink.com/i/p-i/522b8344-5765-46dc-8e44-cb89a847a591?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,White,4067892421951,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KH8811_4.5_CNF,Sl 72 og w,"The sl 72 og shoes are a nod to adidas´s rich heritage, blending the past with the present in a style that´s both timeless and modern. originally launched in 1972, these shoes were revolutionary with their super lightweight design and nylon upper. today, they continue to make waves with a bold allover leopard print in pony hair, ensuring you stand out wherever you go.  crafted for lifestyle wear, these shoes feature a textured tongue and a low-profile midsole, providing a sleek silhouette that c Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/sl-72-og-w-kh8811-4-5-cnf,https://o.cropink.com/i/p-i/200eebf9-2679-48c5-8ce5-1a3f5614b9de?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068815686662,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI0917_4.5_CNF,Samba xlg,"Heritage meets modern attitude with the samba xlg shoes from adidas, with a reimagined samba silhouette getting the xlg treatment for new depth, bold tooling and a confident edge for today’s streets.  a leather upper gives it a classic style, while ballistic nylon quarters add functional texture. the suede t-toe and eyestay nod to the original, complemented by a padded moulded tongue and eva drop-in for comfort.  the 3-stripes branding on the shoe delivers a signature energy and helps anchor the Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/samba-xlg-ki0917-4-5-cnf,https://o.cropink.com/i/p-i/65627e4c-7c85-48f8-8031-486aaf5a6270?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Pruun,4068812249860,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KI0918_4.5_CNF,Samba xlg,"Heritage meets modern attitude with the samba xlg shoes from adidas, with a reimagined samba silhouette getting the xlg treatment for new depth, bold tooling and a confident edge for today’s streets.  a leather upper gives it a classic style, while ballistic nylon quarters add functional texture. the suede t-toe and eyestay nod to the original, complemented by a padded moulded tongue and eva drop-in for comfort.  the 3-stripes branding on the shoe delivers a signature energy and helps anchor the Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/samba-xlg-ki0918-4-5-cnf,https://o.cropink.com/i/p-i/61e63caa-a031-460a-8e9e-cee696879add?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068812253744,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KI4173_4.5_CNF,Tokyo w,"Revisit the past with a touch of modern flair in the adidas tokyo shoes. inspired by the ’70s sporting era, these trainers blend vintage terrace features with a sleek, low-profile design.   the leather upper exudes timeless elegance, while the slender build provides a comfortable fit for everyday wear. whether you´re strolling down city streets or catching up with friends, these trainers are your loyal companion.    the rubber outsole delivers a reliable grip, making them suitable for urban adve Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/tokyo-w-ki4173-4-5-cnf,https://o.cropink.com/i/p-i/bf92e056-0052-48b0-a088-fa0b5ae52c3e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Gray,4068816301786,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI4203_4.5_CNF,Superstar ii w,"A bold update to a 90s icon, the superstar ii shoes refresh the legendary adidas trainer with modern proportions and renewed attitude. with the unmistakable shelltoe and serrated stripes, these next-generation shoes are a favourite among trainer fans who appreciate classic design with lasting appeal. the soft leather upper and contrast stitching give a clean, sharp look that works with multiple looks.  a textile lining provides comfort and a secure fit, while the rubber outsole delivers reliable Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/superstar-ii-w-ki4203-4-5-cnf,https://o.cropink.com/i/p-i/0043006e-fa21-4a07-910c-e20842f7bb92?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068815217521,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI4207_4_CNF,Gazelle lo pro w,"With a nod to our iconic gazelle terrace, the adidas gazelle lo pro shoes offer a fresh look through refined details. the low profile silhouette aligns perfectly with current trends, giving you a sleek, fashion forward aesthetic.    crafted with a leather upper, these shoes feature stitches on the front toe to recreate our iconic t-toe shape. with a comfort-enhancing textile lining and synthetic sockliner, every step feels as good as it looks.    whether you´re stepping out for a casual day or m Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/gazelle-lo-pro-w-ki4207-4-cnf,https://o.cropink.com/i/p-i/276c6d4c-de9e-4dae-9981-9ce8fe4a8e05?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068815841948,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI6121_4_CNF,Adistar control 5,"The adistar control 5 shoes are back, bringing the iconic 00s running silhouette to the streets with a fresh twist. designed for lifestyle wear, these shoes combine comfort and style effortlessly.     the open-mesh upper provides breathability, while the metallic overlays add a touch of flair.the lace closure offers a secure fit, making every stride confident and stable. with a rubber outsole, these shoes provide reliable grip on various surfaces, making them a strong choice for city adventures. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/adistar-control-5-ki6121-4-cnf,https://o.cropink.com/i/p-i/1782bcd2-5ed8-4870-89a2-79a4cf65681d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Gray,4068814348691,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KI6153_4.5_CNF,Adistar control 5,"The adistar control 5 shoes are back, bringing the iconic 00s running silhouette to the streets with a fresh twist. designed for lifestyle wear, these shoes combine comfort and style effortlessly.     the open-mesh upper provides breathability, while the metallic overlays add a touch of flair.the lace closure offers a secure fit, making every stride confident and stable. with a rubber outsole, these shoes provide reliable grip on various surfaces, making them a strong choice for city adventures. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/adistar-control-5-ki6153-4-5-cnf,https://o.cropink.com/i/p-i/7e4d5c56-f550-4371-b9d1-999f55abac20?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Pruun,4068814333246,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KI6544_4.5_CNF,Japan w,"Taking inspiration from past designs, the japan shoes are a tribute to adidas´ rich heritage. based on a design originally appearing in 1964, these shoes give a nod to classic adidas style while embracing modern updates. the double-stitched t-toe adds a touch of contemporary style, making them great for today´s modern landscape.   featuring a pony hair finish, these shoes offer a unique texture that stands out.  the outsole offers grip and stability, whether you´re navigating city streets or enj Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/japan-w-ki6544-4-5-cnf,https://o.cropink.com/i/p-i/6dbf30c7-87fb-4bd4-99e7-fbbbf92ab91d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068816658415,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI6674_4_CNF,Samba og w,"A true footwear icon, the samba og shoes need little introduction. born from football culture, these adidas trainers quickly moved from terraces to city streets and dancefloors. new colourways and materials have evolved the silhouette, bringing fresh style while staying true to the original style. the iconic leather upper, serrated 3-stripes, and samba name on the lateral side create a timeless look that embodies the adidas originals spirit.  the synthetic lining provides a snug fit, while the r Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/samba-og-w-ki6674-4-cnf,https://o.cropink.com/i/p-i/3c35cacc-8061-4635-b475-edd1f7107dea?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068815316774,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KI6678_4.5_CNF,Handball spezial w,"The leopard print handball spezial shoes are more than just footwear – they’re classics that have stood the test of time. originally launched in 1979 as a pro indoor handball model, they’ve evolved into a streetwear staple, worn by generations who appreciate clean lines and streamlined style. this season brings fresh archive-inspired colours that brighten up cooler days while staying true to their roots.  crafted from soft suede and with statement 3-stripes, suede stripes, they offer a premium l Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/handball-spezial-w-ki6678-4-5-cnf,https://o.cropink.com/i/p-i/616076ca-10bb-4953-93e3-3986e844d8f0?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068816248869,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,No,adidas Originals,Female,
KJ1033_4_CNF,Campus st,"The campus st shoes are a nod to the vibrant streetwear culture of the late 90s and early 00s. with a design inspired by our street sports archive, these shoes bring a fresh twist to the iconic campus silhouette.   the leather upper, combined with suede overlays and a textile lining, offers a rich texture and depth that stands out in the crowd.  crafted for lifestyle wear, the shoes feature a rubber outsole that provides reliable grip and durability. the lace closure provides a snug fit, making  Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/campus-st-kj1033-4-cnf,https://o.cropink.com/i/p-i/81a049a1-106e-43f0-8048-92b8ba8b13ca?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Gray,4068812328336,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KJ1034_4.5_CNF,Campus st,"The campus st shoes are a nod to the vibrant streetwear culture of the late 90s and early 00s. with a design inspired by our street sports archive, these shoes bring a fresh twist to the iconic campus silhouette.   the leather upper, combined with suede overlays and a textile lining, offers a rich texture and depth that stands out in the crowd.  crafted for lifestyle wear, the shoes feature a rubber outsole that provides reliable grip and durability. the lace closure provides a snug fit, making  Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/campus-st-kj1034-4-5-cnf,https://o.cropink.com/i/p-i/05dff0a1-21c3-4bd6-9716-f76454d5bcf4?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Pruun,4068812324536,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KJ3607_4.5_CNF,Campus st,"The campus st shoes will take you back to the 90s streetwear era. the design is heavily inspired by the adidas archive from that period as well as from the early 2000s.  archival panels and details showcase this inspiration front and centre. think suede overlays, a canvas quarter and a terry lining to add more depth and colour.  crafted with a leather upper, these shoes also offer a premium feel and are built to last. the rubber outsole provides reliable traction on your daily walking routes.  t Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/campus-st-kj3607-4-5-cnf,https://o.cropink.com/i/p-i/aa8b3a6f-f71d-4684-b719-afd99aa401e7?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Gray,4068812344008,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KJ3608_4.5_CNF,Campus st,"The campus st shoes will take you back to the 90s streetwear era. the design is heavily inspired by the adidas archive from that period as well as from the early 2000s.  archival panels and details showcase this inspiration front and centre. think suede overlays, a canvas quarter and a terry lining to add more depth and colour.  crafted with a leather upper, these shoes also offer a premium feel and are built to last. the rubber outsole provides reliable traction on your daily walking routes.  t Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/campus-st-kj3608-4-5-cnf,https://o.cropink.com/i/p-i/38e9747f-752f-4d1d-bd51-fd02995d2835?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Pruun,4068812342943,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male|Female,
KK1152_10_CNF,Handball spezial,"The handball spezial shoes are a time-honoured classic. originally designed for elite handball players, they’ve transcended their roots to become a staple of lifestyle footwear.  the low-profile build and spezial branding make these shoes instantly recognisable. vintage charm meets modern comfort in the soft rubber outsole, with a trefoil tread that pays homage to our rich adidas heritage.  a tumbled leather upper with nubuck overlays adds a touch of luxe to your look, while subtle details like  Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/handball-spezial-kk1152-10-cnf,https://o.cropink.com/i/p-i/82416a81-ca1c-4ffe-9d15-b97f37ceb7fc?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Men's Street Shoes,Men's Street Shoes,adidas Originals,new,Gray,4068812237201,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male,
KK1153_10_CNF,Handball spezial,"First introduced in 1979 for elite handball players, these shoes are now beloved for their classic style. this version is built with a cow suede upper for a supple feel. a soft gum rubber outsole keeps them true to their vintage roots. Vaata lähemalt ballzy.eu.",http://ballzy.eu/lv/product/handball-spezial-kk1153-10-cnf,https://o.cropink.com/i/p-i/53ceece6-5b39-4237-a70b-7019ef1af842?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,Men's Street Shoes,Men's Street Shoes,adidas Originals,new,Pruun,4068812674747,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,No,adidas Originals,Male,
