item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible,ads_metadata
DN2097_108_S_CNF,Uta mnk df swgmn jsy asc 22,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/uta-mnk-df-swgmn-jsy-asc-22-dn2097-108-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/cd22c063-507e-4e33-8ef9-595fa54b19be?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,124.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HV1992_400_10_CNF,Kd18,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/kd18-hv1992-400-10-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/15750d22-6985-49d6-a36b-3a0d3f91d0e7?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,169.00 EUR,109.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
IB7903_100_8.5_CNF,Jordan luka 4 gone,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-luka-4-gone-ib7903-100-8-5-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/7d9706ac-7cae-414d-81d9-1c036ffbfed8?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,169.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
IF0484_100_4.5Y_CNF,Jordan luka 4 gone gs,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-luka-4-gone-gs-if0484-100-4-5y-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/f06c749d-2290-408a-94bb-ef81176c14d1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,109.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Multicolored"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Children""}"
JR4359_8_CNF,Anthony edwards 2,"Celebrate one of the game´s rising stars with the latest signature trainers from adidas basketball and anthony edwards. these performance basketball shoes are all about supporting the high-flying, high-speed action that has made edwards an international superstar. combining the energy-return of boost and the ultra-lightweight cushioning of lightstrike, these shoes are designed for players who dominate with their speed and athleticism. anthony edwards logos complete the signature look. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-jr4359-8-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/f6055954-0106-4b2d-8eb6-6fe49c75491a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,74.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
31213201_7.5_CNF,Mb.05 crowd surf,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/mb-05-crowd-surf-31213201-7-5-cnf,Puma,Ballzy,https://o.cropink.com/i/p-i/c94aace3-5fdd-4368-bf13-e7f6a85a8838?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,124.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Puma"",""color"":""Red"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Puma"",""custom_label_4"":""Male""}"
31225201_4_CNF,Mb.05 crowd surf jr,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/mb-05-crowd-surf-jr-31225201-4-cnf,Puma,Ballzy,https://o.cropink.com/i/p-i/730e0839-5484-4a17-a68b-cdb56cccdb70?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,104.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Puma"",""color"":""Red"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Puma"",""custom_label_4"":""Children""}"
HF3450_600_7_CNF,Giannis freak 7,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/giannis-freak-7-hf3450-600-7-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/2de8a800-c0d2-4714-9779-0bfa51312ec0?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,139.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
IF0694_001_9_CNF,Lebron xxiii lux,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-xxiii-lux-if0694-001-9-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/04724657-82f0-435b-94ed-8e0e008d630d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,249.00 EUR,169.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HQ4611_300_5Y_CNF,Jordan tatum 4 gs,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-tatum-4-gs-hq4611-300-5y-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/1741de64-133b-44f4-85be-a4e3048fb250?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,109.00 EUR,79.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Green"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Children""}"
HM5974_103_L_CNF,Bos mnk df swgmn jsy ce 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/bos-mnk-df-swgmn-jsy-ce-25-hm5974-103-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/b4f02374-8af2-4bac-b3e6-a98275f6af0e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HM5979_011_L_CNF,Den mnk df swgmn jsy ce 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/den-mnk-df-swgmn-jsy-ce-25-hm5979-011-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/670930c9-a881-46c1-9740-ae6d06aa8f70?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HM5990_437_L_CNF,Okc mnk df swgmn jsy ce 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/okc-mnk-df-swgmn-jsy-ce-25-hm5990-437-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/15dae80d-2afb-4f92-b456-ec3e34cf4b9f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HM5995_536_L_CNF,Sac mnk df swgmn jsy ce 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/sac-mnk-df-swgmn-jsy-ce-25-hm5995-536-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/227d0223-fd74-4d01-b9b6-3947f66db002?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Purple"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HM5998_011_L_CNF,Uta mnk df swgmn jsy ce 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/uta-mnk-df-swgmn-jsy-ce-25-hm5998-011-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/441052c2-e1a1-41a1-b11c-ece52dddfc77?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,99.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Gray"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HQ8034_101_8.5_CNF,Lebron witness ix,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-witness-ix-hq8034-101-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/141d4a51-90ef-479a-8928-fc0f2f97fd63?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,74.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HQ8034_400_8.5_CNF,Lebron witness ix,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-witness-ix-hq8034-400-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/cfe227bb-55c1-461e-8f64-6e2a3adcef45?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,74.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
JS3508_7.5_CNF,Anthony edwards 2,"Celebrate one of the game´s rising stars with the latest signature trainers from adidas basketball and anthony edwards. these performance basketball shoes are all about supporting the high-flying, high-speed action that has made edwards an international superstar. combining the energy-return of boost and the ultra-lightweight cushioning of lightstrike, these shoes are designed for players who dominate with their speed and athleticism. anthony edwards logos complete the signature look. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-js3508-7-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/0329840c-a8b9-43d6-8b90-4242dd883912?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,79.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Black"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
31213001_7.5_CNF,Mb.05 rick &amp; morty,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/mb-05-rick-morty-31213001-7-5-cnf,Puma,Ballzy,https://o.cropink.com/i/p-i/d4d0c234-c230-4638-a85b-b818331c4bfa?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,134.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Puma"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Puma"",""custom_label_4"":""Male""}"
HJ8103_691_S_CNF,Kb u nk df fund 6in short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/kb-u-nk-df-fund-6in-short-hj8103-691-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/01fa3891-1b12-4762-a5b9-8ba03688ed9a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,59.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multiucolor"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
NT0201_010_S_CNF,Nike team basketball stock short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-team-basketball-stock-short-nt0201-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/08f4431a-f057-4fd5-8777-909a201a8b11?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,34.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
NT0203_463_S_CNF,Mens team basketball reversible jersey,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/mens-team-basketball-reversible-jersey-nt0203-463-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/3a123efd-cfdb-4481-9457-fac93dafc35c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,34.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Tees"",""google_product_category"":""Men's Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HQ8034_100_8_CNF,Lebron witness ix,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-witness-ix-hq8034-100-8-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/e3c1b817-84fc-404e-88ac-c023ca07352a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,74.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HV1992_301_7.5_CNF,Kd18,"Kd’s greatest gift? his stamina. the slim reaper never tires, both in terms of passion for the game or energy come crunch time. a combo of air zoom cushioning and nike air gives him unreal responsive cushioning. and we poked holes all over the upper to help reduce the weight and add breathability, so he can hoop all day. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/kd18-hv1992-301-7-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/cab10193-afea-4c32-ae45-b189f33b7a75?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,179.00 EUR,109.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
IH1400_600_8.5_CNF,Stitches low em,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/stitches-low-em-ih1400-600-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/88ed1fae-10a5-4fa4-b866-9f153bcf3822?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,229.00 EUR,169.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Red"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
JQ2052_3.5_CNF,Anthony edwards 2 j,"The anthony edwards 2 j shoes are designed for junior basketball enthusiasts who feel ready to take their game to the next level. these shoes offer a blend of style and performance for indoor play. with adidas lightstrike technology, lightweight cushioning helps players feel supported as they jump and sprint. a lace closure offers a secure fit, so they can focus on the game without distractions. the non-marking rubber outsole designed for indoor surfaces provides traction and stability. wit Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-j-jq2052-3-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/00a08b84-83f4-47c1-8a55-54c9f261cd93?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,79.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""White"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Children""}"
JQ9493_7.5_CNF,Anthony edwards 2,"The anthony edwards 2 shoes deliver considered functionality and contemporary style for a basketball shoe that truly embraces the spirit of the game. incorporating adidas lightstrike technology which helps redefine the next generation of speed with a super-light midsole designed for dynamic, lightweight movement. while adidas boost technology provides incredible energy return and instant comfort with each step to keep you going and deliver a feeling of endless energy. the regular fit pro Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-jq9493-7-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/2336aa8b-869f-4228-87fe-c2bcc407747b?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,114.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
FZ8605_200_5.5_CNF,A´one,"Of course a’ja wilson has her own shoe—what else would you expect from a three-time mvp? her signature debut is built with plush cushlon 3.0 foam for that unapologetic comfort she needs to stay fresh. whether she´s knocking down jumpers, owning the boards or locking down on defense, a’ja is always pushing herself, always leveling up. that´s just who she is. the real question is—are you ready to take your game there too? Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/a-one-fz8605-200-5-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/ca18d9ac-3ede-4ff8-8fba-b013eb6465bb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,139.00 EUR,119.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Pink"",""product_type"":""Women's Basketball Shoes"",""google_product_category"":""Women's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Female""}"
IH1513_600_8.5_CNF,Lebron xxiiialt,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-xxiiialt-ih1513-600-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/f839ddb8-d5ae-463f-9f63-c3017abbfbbb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,249.00 EUR,179.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HQ8034_001_8.5_CNF,Lebron witness ix,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-witness-ix-hq8034-001-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/3920be4f-19d1-4d69-8e75-53f4306c17b1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,74.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
JQ2075_3.5_CNF,Anthony edwards 2 j,"Our anthony edwards 2 j shoes for junior basketballers are crafted with flexibility in mind. offering both durability and grip, these shoes allow players comfort during indoor play. lightstrike technology provides lightweight cushioning, helping athletes to feel confident on court. with non-marking outsoles and a secure fit, players can take to the indoor court and enjoy the game without distractions. crafted with adidas’ high quality and attention to detail, these are built to support junio Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-j-jq2075-3-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/a79feecf-7d50-4c14-9ac8-3885293cfc13?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,79.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Multicolored"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Children""}"
JQ9503_7.5_CNF,Anthony edwards 2,"The anthony edwards 2 shoes are your ticket to dominating the court with style and precision. designed for basketball enthusiasts, these shoes combine cutting-edge technology with a sleek design, taking your game to the next level. crafted with a textile and synthetic upper, the construction provides durable flexibility, allowing you to move with confidence. the adjustable lacing system offers the lockdown your foot needs for a secure fit. underfoot, the non-marking rubber outsole for indo Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-2-jq9503-7-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/57563718-1438-426e-860c-ad93ff004de6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,129.00 EUR,114.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
HQ4614_700_8_CNF,Jordan tatum 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-tatum-4-hq4614-700-8-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/996de385-c660-4e8a-bb5b-e3d3cb32af71?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,159.00 EUR,129.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Yellow"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
HQ4611_700_4.5Y_CNF,Jordan tatum 4 (gs),Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-tatum-4-gs-hq4611-700-4-5y-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/e1df7c37-d8bd-4c37-940d-144c193cbe2c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,109.00 EUR,89.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Yellow"",""product_type"":""Women's Basketball Shoes"",""google_product_category"":""Women's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Female|Children""}"
HQ4614_300_8.5_CNF,Jordan tatum 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-tatum-4-hq4614-300-8-5-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/86223b49-b196-43d1-98a5-e0badd3f4a13?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,159.00 EUR,109.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Green"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
